nb_users,latency
25,231.54804134368896
25,381.3528709411621
25,358.80397629737854
25,372.5564794540405
25,404.53325295448303
25,467.066219329834
25,329.4345471858978
25,158.2234971523285
25,424.06496834754944
25,390.0928084850311
25,366.13297605514526
25,426.9051511287689
25,221.61156630516052
25,383.4835572242737
25,374.800564289093
25,392.76589250564575
25,383.1969323158264
25,376.3922555446625
25,363.20232009887695
25,299.96957206726074
25,454.1019811630249
25,317.0326964855194
25,389.65097737312317
25,422.5872266292572
25,357.6746335029602
25,327.3691997528076
25,355.3993721008301
25,368.40114974975586
25,202.3061192035675
25,342.7993106842041
25,322.2495119571686
25,377.21440720558167
25,167.7853298187256
25,283.3735954761505
25,164.70835733413696
25,280.5408933162689
25,308.941623210907
25,406.87167382240295
25,418.4501950740814
25,385.0113308429718
25,409.7141523361206
25,274.71041679382324
25,351.3219738006592
25,324.39274525642395
25,391.75795221328735
25,386.0644500255585
25,348.8291771411896
25,144.62607288360596
25,409.01539421081543
25,359.70519828796387
25,656.9996190071106
25,384.900621175766
25,574.5185742378235
25,497.32227993011475
25,488.07693696022034
25,499.60604524612427
25,425.5191264152527
25,451.99911236763
25,373.4010558128357
25,391.5768971443176
25,422.25041937828064
25,377.75006651878357
25,418.2402172088623
25,431.2920436859131
25,444.36555790901184
25,495.86125683784485
25,498.9046206474304
25,376.51308274269104
25,368.4240176677704
25,446.4952540397644
25,334.5711393356323
25,515.1280388832092
25,680.1243646144867
25,564.068525314331
50,729.829957485199
50,559.2584602832794
50,780.9621427059174
50,836.1288974285126
50,1002.1021964550018
50,528.4716551303864
50,816.0383257865906
50,878.9839186668396
50,596.8010613918304
50,629.0977637767792
50,914.6919002532959
50,721.1674726009369
50,454.8086087703705
50,763.8719024658203
50,467.226060628891
50,476.2191390991211
50,751.83584856987
50,1005.9459111690521
50,1083.2065529823303
50,872.6853363513947
50,786.5688579082489
50,852.2849118709564
50,940.9568378925323
50,460.55679273605347
50,817.2517058849335
50,337.4031388759613
50,538.0510332584381
50,750.1259641647339
50,576.3459846973419
50,1108.7125539779663
50,1054.7962737083435
50,1106.1994199752808
50,774.7240710258484
50,756.2144825458527
50,769.848002910614
50,1080.1098811626434
50,839.030234336853
50,926.9116518497467
50,924.2131056785583
50,922.214857339859
50,948.7782778739929
50,1034.436146736145
50,915.5625042915344
50,736.3241763114929
50,635.5284521579742
50,984.7043344974518
50,947.0188372135162
50,968.6682641506195
50,999.9514517784119
50,1054.5105164051056
50,791.810619354248
50,408.4453225135803
50,605.5649974346161
50,547.7319991588593
50,482.9153621196747
50,427.42272663116455
50,134.65044808387756
50,699.2648277282715
50,220.99874877929688
50,608.7679545879364
50,656.752284526825
50,681.4640460014343
50,683.1377449035645
50,180.2917046546936
50,614.3276405334473
50,624.4774677753448
50,384.0308995246887
50,603.1749691963196
50,574.489492893219
50,598.5828945636749
50,307.4888017177582
50,414.78560757637024
50,728.8391995429993
50,636.4106242656708
50,627.6589212417603
50,227.0045599937439
50,172.76036500930786
50,708.3959224224091
50,179.10762739181519
50,395.1249439716339
